"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","2005-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","4,0","4",",0","3",",0","0",",0","2","2,0","0","1,0","4","1,0","28","1,0","21","3,0","0","3,0","0","3,0","","","","","-21.7","1,0,12,","25","2,,0,14,+","13","1,,0,13,","13.5",",,0,03,","8.3","3,0,03,","","","","","677.7","3,0","","","","","28.5",",,,0","13","1,,,0","-6.58","4,0","-3.85","3,,,0","-9.31","1,,,0","","","",""
"USC00506870","2005-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","6",",0","5",",0","0",",0","21",",0","3",",0","5","2,0","25","2,0","9",",0","0",",0","0",",0","","","","","-21.1","2,0,05,","127",",,0,28,+","76",",,0,08,","9.1",",,0,15,","6.7",",0,22,","","","","","586.4",",0","","","","","29.2",",,,0","206",",,,0","-4.19","2,0","-0.31",",,,0","-8.06","2,,,0","","","",""
"USC00506870","2005-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","6",",0","3",",0","0",",0","","","0","2,0","0","2,0","20","2,0","1",",0","0",",0","0",",0","","","","","-10.6","2,0,02,","","","15","2,,0,28,","17.0",",,0,13,","11.7",",0,31,+","","","","","464.9",",0","","","","","37.6",",,,0","15","2,,,0","2.17","2,0","6.47",",,,0","-2.13","2,,,0","","","",""
"USC00506870","2005-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.1","0","1.1",",0","1",",0","0",",0","0",",0","5",",0","0",",0","0",",0","10",",0","0",",0","6",",0","0",",0","","","","","-6.7",",0,02,","76",",,0,01,","0",",,0,30,+","0.3",",,0,17,","24.4",",0,29,+","","","","","314.8",",0","","","","","0.3",",,,0","0",",,,0","7.88",",0","13.65",",,,0","2.10",",,,0","","","",""
"USC00506870","2005-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.1","0","0.0","2,0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","8","2,0","0","2,0","","","","","2.8",",0,05,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,21,","22.8","2,0,19,","","","","","150.6","2,0","","","","","19.0",",,,0","0",",,,0","13.19","2,0","19.01","2,,,0","7.37",",,,0","","","",""
"USC00506870","2005-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","6.1","0","5.0","1,0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","16","1,0","0","1,0","","","","","6.1",",0,06,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,06,","26.7","1,0,17,","","","","","72.2","1,0","","","","","68.3",",,,0","0",",,,0","16.08","1,0","21.69","1,,,0","10.48",",,,0","","","",""
"USC00506870","2005-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","10.8","0","4.7","4,0","15",",0","8",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","21","1,0","0","1,0","","","","","3.9","3,0,31,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,31,","27.8","1,0,10,","","","49.9","0","49.9","1,0","","","","","88.6",",,,0","0",",,,0","16.72","4,0","22.23","1,,,0","11.21","3,,,0","","","",""
"USC00506870","2005-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","13.4","0","2.6","1,0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","11","1,0","0","1,0","","","","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,31,","27.2","1,0,12,","","","143.1","0","93.2","1,0","","","","","107.1",",,,0","0",",,,0","15.33","1,0","19.96","1,,,0","10.70",",,,0","","","",""
"USC00506870","2005-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","13.4","0","0.0",",0","20",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,02,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,09,","18.3",",0,11,+","","","337.9","0","194.8",",0","","","","","88.0",",,,0","0",",,,0","11.84",",0","15.35",",,,0","8.33",",,,0","","","",""
"USC00506870","2005-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","13.4","0","0.0","2,0","7",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","11","2,0","1",",0","0",",0","0",",0","","","","","-8.3","2,0,31,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,18,","13.9",",0,06,+","","","755.0","0","417.1",",0","","","","","13.1",",,,0","0",",,,0","4.01","2,0","7.32",",,,0","0.71","2,,,0","","","",""
"USC00506870","2005-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","13.4","0","0.0","3,0","8",",0","3",",0","0",",0","","","2","4,0","5","1,0","29","1,0","24","2,0","0","2,0","0","2,0","","","","","-21.7","1,0,27,","","","178","4,,0,23,","18.3",",,0,23,","6.7","2,0,18,","","","1488.1","0","733.1","2,0","","","","","36.8",",,,0","252","4,,,0","-8.89","3,0","-5.95","2,,,0","-11.83","1,,,0","","","",""
"USC00506870","2005-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","13.4","0","0.0","1,0","5",",0","5",",0","0",",0","9","2,0","0","1,0","1","1,0","23","1,0","12",",0","0",",0","0",",0","","","","","-20.6","1,0,04,","279","2,,0,06,+","0","1,,0,31,+","9.7",",,0,02,","8.9",",0,08,","","","2095.6","0","607.5",",0","","","","","28.5",",,,0","0","1,,,0","-1.97","1,0","0.48",",,,0","-4.42","1,,,0","","","",""
"USC00506870","2006-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","5,0","5",",0","5",",0","0",",0","13","5,0","0","2,0","8","3,0","28","3,0","27","2,0","0","2,0","0","2,0","","","","","-27.2","3,0,27,","178","5,,0,23,","0","2,,0,31,+","7.6",",,0,22,+","2.2","2,0,08,","","","2869.7","0","774.1","2,0","","","","","28.4",",,,0","0","2,,,0","-11.61","5,0","-8.83","2,,,0","-14.38","3,,,0","","","",""
"USC00506870","2006-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","3,0","7","2,0","3","2,0","0","2,0","14","2,0","0","2,0","6","2,0","22","2,0","10","2,0","0","2,0","0","2,0","","","","","-23.3","2,0,04,","203","2,,0,05,","10","2,,0,11,+","21.1","2,,0,10,","8.3","2,0,18,+","","","3416.9","0","547.2","2,0","","","","","44.0","2,,,0","63","2,,,0","-3.72","3,0","0.41","2,,,0","-7.84","2,,,0","","","",""
"USC00506870","2006-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","7",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","0",",0","0",",0","","","","","-6.7","1,0,16,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,25,","16.1",",0,19,+","","","","","370.4",",0","","","","","18.1",",,,0","0",",,,0","5.52","1,0","10.82",",,,0","0.21","1,,,0","","","",""
"USC00506870","2006-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","1.1","4,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","9","2,0","0","2,0","","","","","0.6","2,0,02,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,31,","27.2","2,0,27,+","","","","","173.7","2,0","","","","","8.9",",,,0","0",",,,0","11.96","4,0","18.41","2,,,0","5.51","2,,,0","","","",""
"USC00506870","2006-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","","","","","3.9",",0,05,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,17,","23.9","2,0,28,","","","","","114.0","2,0","","","","","41.2",",,,0","0",",,,0","14.32","2,0","19.06","2,,,0","9.57",",,,0","","","",""
"USC00506870","2006-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.3","1,0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0","1,0","","","","","8.9",",0,26,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,15,","25.6","1,0,13,","","","68.9","0","68.9","1,0","","","","","26.0",",,,0","0",",,,0","16.04","1,0","20.41","1,,,0","11.67",",,,0","","","",""
"USC00506870","2006-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","23",",0","15",",0","2",",0","0",",0","0",",0","0","5,0","0","5,0","0","1,0","4","1,0","0","1,0","","","","","7.2","5,0,20,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,01,","23.3","1,0,08,+","","","","","","","","","","","165.9",",,,0","0",",,,0","13.66","6,0","16.76","1,,,0","10.56","5,,,0","","","",""
"USC00506870","2006-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","","","","","2.8",",0,30,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,22,","19.4","1,0,13,","","","","","202.6","1,0","","","","","39.8",",,,0","0",",,,0","11.36","1,0","15.14","1,,,0","7.58",",,,0","","","",""
"USC00506870","2006-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","3,0","16",",0","9",",0","0",",0","5",",0","2",",0","0","2,0","12","2,0","1","1,0","0","1,0","0","1,0","","","","","-4.4","2,0,28,","127",",,0,30,","127",",,0,30,","8.4",",,0,04,","17.8","1,0,09,","","","","","376.4","1,0","","","","","46.5",",,,0","152",",,,0","5.08","3,0","8.12","1,,,0","2.04","2,,,0","","","",""
"USC00506870","2006-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","0",",0","0",",0","0",",0","14","1,0","0",",0","8",",0","30",",0","27","2,0","0","2,0","0","2,0","","","","","-21.1",",0,27,+","76","1,,0,05,+","0",",,0,30,+","0.0",",,0,30,+","1.1","2,0,10,","","","","","837.3","2,0","","","","","0.0",",,,0","0",",,,0","-11.34","2,0","-8.24","2,,,0","-14.45",",,,0","","","",""
"USC00506870","2006-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","9","1,0","4","1,0","0","1,0","20","5,0","5","3,0","2","5,0","25","5,0","17","5,0","0","5,0","0","5,0","","","","","-18.9","5,0,27,","432","5,,0,31,","127","3,,0,20,","17.0","1,,0,20,","6.1","5,0,06,","","","","","","","","","","","43.2","1,,,0","369","3,,,0","-5.23","9,0","-1.39","5,,,0","-9.06","5,,,0","","","",""
"USC00506870","2007-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","3,0","9",",0","4",",0","0",",0","31",",0","7",",0","6","1,0","28","1,0","16","3,0","0","3,0","0","3,0","","","","","-28.9","1,0,09,","635",",,0,24,+","61",",,0,21,","11.4",",,0,23,","8.3","3,0,30,+","","","","","703.2","3,0","","","","","39.4",",,,0","379",",,,0","-6.70","3,0","-3.43","3,,,0","-9.98","1,,,0","","","",""
"USC00506870","2007-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","4,0","1",",0","0",",0","0",",0","28",",0","1",",0","7","2,0","26","2,0","22","2,0","0","2,0","0","2,0","","","","","-23.3","2,0,24,","356",",,0,01,","25",",,0,09,","2.3",",,0,09,","10.6","2,0,01,","","","","","637.8","2,0","","","","","2.3",",,,0","25",",,,0","-7.88","4,0","-3.70","2,,,0","-12.05","2,,,0","","","",""
"USC00506870","2007-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","5,0","3",",0","2",",0","0",",0","28","3,0","1","1,0","4","4,0","27","4,0","24","2,0","0","2,0","0","2,0","","","","","-21.7","4,0,15,","203","3,,0,27,+","76","1,,0,24,","7.6",",,0,23,","8.9","2,0,22,","","","","","709.9","2,0","","","","","13.2",",,,0","81","1,,,0","-8.91","5,0","-3.42","2,,,0","-14.41","4,,,0","","","",""
"USC00506870","2007-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","0",",0","0",",0","0",",0","2",",0","0",",0","0","1,0","8","1,0","0",",0","0",",0","0",",0","","","","","-7.8","1,0,01,","127",",,0,01,","0",",,0,30,+","0.0",",T,0,06,","17.8",",0,22,","","","","","332.2",",0","","","","","0.0",",T,,0","0",",,,0","6.86","1,0","12.02",",,,0","1.71","1,,,0","","","",""
"USC00506870","2007-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","1.7",",0,06,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,07,","21.7",",0,21,+","","","","","203.6",",0","","","","","20.6",",,,0","0",",,,0","11.76",",0","16.89",",,,0","6.64",",,,0","","","",""
"USC00506870","2007-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","4.8","0","4.8","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","13","4,0","0","4,0","","","","","6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","30.6","4,0,20,","","","","","77.2","4,0","","","","","0.0",",,,0","0",",,,0","15.64","4,0","21.31","4,,,0","9.98",",,,0","","","",""
"USC00506870","2007-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.0","0","2.2","4,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","13","4,0","0","4,0","","","","","8.9",",0,12,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,30,","25.0","4,0,29,+","","","63.4","0","63.4","4,0","","","","","49.3",",,,0","0",",,,0","16.13","4,0","20.39","4,,,0","11.87",",,,0","","","",""
"USC00506870","2007-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.3","1,0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","","","","","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,08,","25.0","1,0,13,","","","133.7","0","70.3","1,0","","","","","46.9",",,,0","0",",,,0","16.02","1,0","20.62","1,,,0","11.42",",,,0","","","",""
"USC00506870","2007-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.0","2,0","17",",0","12",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","","","","","4.4","1,0,27,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,01,","18.9","1,0,05,","","","327.4","0","193.7","1,0","","","","","93.9",",,,0","0",",,,0","11.38","2,0","14.48","1,,,0","8.27","1,,,0","","","",""
"USC00506870","2007-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.0","1,0","5",",0","3",",0","0",",0","1",",0","1",",0","0","1,0","13","1,0","0",",0","0",",0","0",",0","","","","","-5.0","1,0,22,+","51",",,0,24,","51",",,0,24,","9.4",",,0,14,","11.7",",0,03,","","","772.5","0","445.1",",0","","","","","23.6",",,,0","51",",,,0","3.50","1,0","6.76",",,,0","0.25","1,,,0","","","",""
"USC00506870","2007-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.0","2,0","13",",0","8",",0","0",",0","11","4,0","0","2,0","0","1,0","19","1,0","7","1,0","0","1,0","0","1,0","","","","","-8.3","1,0,19,","178","4,,0,19,","18","2,,0,19,","11.9",",,0,07,","8.9","1,0,22,+","","","1279.1","0","506.6","1,0","","","","","55.7",",,,0","69","2,,,0","0.27","2,0","2.66","1,,,0","-2.12","1,,,0","","","",""
"USC00506870","2007-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","4",",0","2",",0","0",",0","21",",0","0",",0","2","4,0","26","4,0","19","3,0","0","3,0","0","3,0","","","","","-20.6","4,0,20,","76",",,0,26,","8",",,0,26,","3.8",",,0,11,","7.8","3,0,10,+","","","","","","","","","","","8.1",",,,0","19",",,,0","-6.05","7,0","-3.11","3,,,0","-8.99","4,,,0","","","",""
"USC00506870","2008-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","9",",0","7",",0","1",",0","25","4,0","1","3,0","8","2,0","27","2,0","23","4,0","0","4,0","0","4,0","","","","","-22.2","2,0,13,","305","4,,0,19,+","51","3,,0,23,","29.2",",,0,16,","8.9","4,0,20,","","","","","","","","","","","56.0",",,,0","142","3,,,0","-9.77","6,0","-6.03","4,,,0","-13.51","2,,,0","","","",""
"USC00506870","2008-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","3",",0","2",",0","0",",0","17","2,0","0","1,0","9","1,0","22","1,0","14","1,0","0","1,0","0","1,0","","","","","-26.1","1,0,05,","229","2,,0,16,","18","1,,0,15,","4.8",",,0,12,","6.7","1,0,20,","","","","","689.2","1,0","","","","","10.6",",,,0","46","1,,,0","-7.34","2,0","-3.24","1,,,0","-11.45","1,,,0","","","",""
"USC00506870","2008-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","23","2,0","1",",0","0",",0","0",",0","","","","","-7.8","2,0,14,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","10.0",",0,09,","","","","","479.0",",0","","","","","0.0",",,,0","0",",,,0","1.90","2,0","6.16",",,,0","-2.37","2,,,0","","","",""
"USC00506870","2008-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","3","1,0","3","1,0","0","1,0","2","2,0","1","1,0","0",",0","16",",0","0","2,0","0","2,0","0","2,0","","","","","-8.9",",0,12,","102","2,,0,26,","51","1,,0,09,","5.1","1,,0,15,+","17.8","2,0,24,","","","","","399.5","2,0","","","","","12.7","1,,,0","54","1,,,0","4.09","2,0","9.32","2,,,0","-1.15",",,,0","","","",""
"USC00506870","2008-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","4,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","0","4,0","0","4,0","","","","","1.7","1,0,02,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,24,","20.6","4,0,29,+","","","","","206.5","4,0","","","","","14.5",",,,0","0",",,,0","10.70","4,0","16.45","4,,,0","4.95","1,,,0","","","",""
"USC00506870","2008-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","5,0","14",",0","7",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0","5,0","8","5,0","0","5,0","1","","","","8.9",",0,31,+","0","1,,0,31,+","0",",,0,31,+","10.7",",,0,26,","23.3","5,0,04,","","","97.9","0","97.9","5,0","","","","","50.5",",,,0","0",",,,0","14.59","5,0","18.42","5,,,0","10.77",",,,0","","","",""
"USC00506870","2008-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","7.2",",0,08,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,09,","22.8",",0,01,","","","226.1","0","128.2",",0","","","","","44.2",",,,0","0",",,,0","14.20",",0","18.29",",,,0","10.11",",,,0","","","",""
"USC00506870","2008-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,29,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,21,","17.8",",0,05,+","","","465.3","0","239.2",",0","","","","","41.4",",,,0","0",",,,0","10.36",",0","13.76",",,,0","6.96",",,,0","","","",""
"USC00506870","2008-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","13",",0","10",",0","0",",0","17","3,0","0","1,0","0",",0","25",",0","10",",0","0",",0","0",",0","","","","","-13.9",",0,29,","102","3,,0,22,+","18","1,,0,13,","6.6",",,0,12,","11.7",",0,11,+","","","1054.0","0","588.7",",0","","","","","42.9",",,,0","62","1,,,0","-0.66",",0","2.49",",,,0","-3.80",",,,0","","","",""
"USC00506870","2008-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","9",",0","8",",0","0",",0","30",",0","6",",0","1",",0","30",",0","23",",0","0",",0","0",",0","","","","","-18.3",",0,19,","305",",,0,30,","152",",,0,12,","16.5",",,0,12,","6.1",",0,24,","","","1752.5","0","698.5",",0","","","","","44.5",",,,0","414",",,,0","-4.95",",0","-1.78",",,,0","-8.12",",,,0","","","",""
"USC00506870","2008-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","9",",0","4",",0","0",",0","29","2,0","5","1,0","9",",0","31",",0","26",",0","0",",0","0",",0","","","","","-27.2",",0,31,","483","2,,0,31,+","43","1,,0,25,+","6.9",",,0,10,","3.3",",0,05,","","","2644.2","0","891.7",",0","","","","","25.2",",,,0","228","1,,,0","-10.43",",0","-7.05",",,,0","-13.81",",,,0","","","",""
"USC00506870","2009-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","17","1,0","1",",0","13",",0","25",",0","23",",0","0",",0","0",",0","","","","","-28.9",",0,04,","457","1,,0,03,+","165",",,0,30,","13.2",",,0,15,","10.6",",0,16,","","","3528.7","0","884.5",",0","","","","","31.8",",,,0","183",",,,0","-10.20",",0","-7.40",",,,0","-12.99",",,,0","","","",""
"USC00506870","2009-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","9",",0","6",",0","0",",0","23","5,0","1","1,0","7","2,0","26","2,0","16","2,0","0","2,0","0","2,0","","","","","-23.3","2,0,02,+","254","5,,0,28,","254","1,,0,28,","8.1",",,0,28,","4.4","2,0,19,","","","4203.1","0","674.4","2,0","","","","","30.1",",,,0","298","1,,,0","-7.60","2,0","-3.95","2,,,0","-11.26","2,,,0","","","",""
"USC00506870","2009-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","26","5,0","2","1,0","2",",0","29",",0","13",",0","0",",0","0",",0","","","","","-19.4",",0,02,","254","5,,0,09,+","25","1,,0,05,+","7.6",",,0,05,","7.8",",0,24,","","","4883.8","0","680.7",",0","","","","","15.8",",,,0","50","1,,,0","-3.62",",0","0.83",",,,0","-8.08",",,,0","","","",""
"USC00506870","2009-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","0",",0","0",",0","0",",0","4","2,0","0",",0","0","1,0","18","1,0","0",",0","0",",0","0",",0","","","","","-7.8","1,0,11,+","51","2,,0,03,+","0",",,0,30,+","0.0",",,0,30,+","20.6",",0,30,","","","5285.8","0","402.0",",0","","","","","0.0",",,,0","0",",,,0","4.43","1,0","10.11",",,,0","-1.25","1,,,0","","","",""
"USC00506870","2009-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","2.2",",0,09,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,27,","25.0",",0,03,","","","5473.4","0","187.6",",0","","","","","10.1",",,,0","0",",,,0","12.28",",0","19.14",",,,0","5.42",",,,0","","","",""
"USC00506870","2009-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00506870","2009-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","12.3","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","24","1,0","0","1,0","","","","","10.6","1,0,01,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,25,","28.9","1,0,08,","","","30.0","0","30.0","1,0","","","","","20.5",",,,0","0",",,,0","17.74","1,0","22.63","1,,,0","12.85","1,,,0","","","",""
"USC00506870","2009-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","18",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","6.7",",0,20,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,17,","24.4",",0,03,","","","148.0","0","118.0",",0","","","","","51.9",",,,0","0",",,,0","14.53",",0","18.78",",,,0","10.27",",,,0","","","",""
"USC00506870","2009-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","-0.6",",0,29,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,25,","20.6",",0,11,+","","","364.2","0","216.2",",0","","","","","36.3",",,,0","0",",,,0","11.13",",0","15.23",",,,0","7.02",",,,0","","","",""
"USC00506870","2009-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","6","2,0","1","2,0","0","2,0","0",",0","0",",0","0","2,0","9","2,0","0","2,0","0","2,0","0","2,0","","","","","-3.3","2,0,29,","0",",,0,31,+","0",",,0,31,+","3.0","2,,0,07,","17.2","2,0,09,","","","713.4","0","349.2","2,0","","","","","41.0",",a,,0","0",",,,0","6.29","2,0","9.73","2,,,0","2.86","2,,,0","","","",""
"USC00506870","2009-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","4",",0","0",",0","20","2,0","5","2,0","6",",0","28",",0","19",",0","0",",0","0",",0","","","","","-21.7",",0,17,","254","2,,0,28,+","76","2,,0,27,+","14.0",",,0,27,","6.1",",0,06,+","","","1454.6","0","741.2",",0","","","","","33.4",",,,0","304","2,,,0","-6.37",",0","-3.33",",,,0","-9.42",",,,0","","","",""
