"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003957","2011-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.4",",W","1318.0","X","90.3",",X","7",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","28",",X","8",",X","7.2",",X,30,","","","","","18.3",",,X,17,","41.1",",X,01,","16.2","X","16.2",",X","26.3",",,,X","","","20.81",",X","28.77",",,,X","12.84",",,,X","","","20",",X","30",",X","14.8",",X","19.7",",X"
"USW00003957","2011-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",W","1345.2","X","27.2",",X","4",",X","2",",X","1",",X","0",",X","0",",X","0",",X","4",",X","0",",X","20",",X","1",",X","-2.8",",X,28,","0",",,X,31,+","0",",,X,31,+","33.0",",,X,08,","32.8",",X,03,","133.4","X","117.2",",X","54.7",",,,X","0",",,,X","15.43",",X","23.38",",,,X","7.48",",,,X","","","180",",X","180",",X","15.6",",X","20.1",",X"
"USW00003957","2011-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",W","1345.2","X","0.0",",X","6",",X","6",",X","1",",X","0",",W","0",",W","0",",X","16",",X","0",",X","2",",X","0",",X","-7.2",",X,17,","0",",,W,30,+","0",",,W,30,+","26.9",",,X,07,","25.0",",X,12,+","455.4","X","322.0",",X","58.1",",,,X","0",",,,W","7.60",",X","14.63",",,,X","0.57",",,,X","","","350",",X","360",",X","17.0",",X","23.7",",X"
"USW00003957","2011-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","1345.2","X","0.0",",X","7",",X","4",",X","1",",X","0",",W","0",",W","0",",X","26",",X","2",",X","0",",X","0",",X","-10.0",",X,07,","0",",T,W,06,","13",",,W,06,","42.2",",,X,19,","20.0",",X,31,","941.2","X","485.8",",X","80.1",",,,X","13",",,,W","2.66",",X","8.25",",,,X","-2.92",",,,X","","","330",",X","330",",X","19.2",",X","26.4",",X"
"USW00003957","2012-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",W","0.0","X","0.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","0",",X","0",",X","-11.7",",X,18,","0",",,X,31,+","0",",,X,31,+","2.8",",,X,22,","19.4",",X,05,","1399.3","X","458.1",",X","3.1",",,,X","0",",,,X","3.55",",X","11.36",",,,X","-4.25",",,,X","","","330",",X","350",",X","16.5",",X","22.4",",X"
"USW00003957","2012-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",W","0.0","X","0.0",",X","9",",X","4",",X","1",",X","0",",X","0",",X","0",",X","19",",X","3",",X","1",",X","0",",X","-11.1",",X,11,","0",",,X,29,+","0",",T,X,07,","85.1",",,X,03,","22.8",",X,22,","1808.2","X","408.9",",X","126.0",",,,X","0",",T,,X","4.23",",X","10.21",",,,X","-1.74",",,,X","","","190",",Z","300",",Z","17.0",",Z","22.8",",Z"
"USW00003957","2012-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",W","18.9","X","18.9",",X","7",",X","6",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","20",",X","0",",X","-3.9",",X,03,","0",",,X,31,+","0",",,X,31,+","17.8",",,X,19,","29.4",",X,29,","1947.2","X","139.0",",X","39.3",",,,X","0",",,,X","14.46",",X","21.46",",,,X","7.46",",,,X","","","190",",X","180",",X","14.8",",X","20.1",",X"
"USW00003957","2012-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",W","54.7","X","35.8",",X","9",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","16",",X","2",",X","0.6",",X,08,","0",",,X,30,+","0",",,X,30,+","27.7",",,X,15,","35.6",",X,25,","2033.5","X","86.3",",X","79.7",",,,X","0",",,,X","16.65",",X","23.15",",,,X","10.15",",,,X","","","350",",X","190",",X","19.7",",X","25.0",",X"
"USW00003957","2012-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.7",",W","202.1","X","147.4",",X","2",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","15",",X","6.7",",X,08,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,30,","36.7",",X,26,","2043.4","X","9.9",",X","26.0",",,,X","0",",,,X","22.77",",X","30.73",",,,X","14.80",",,,X","","","50",",X","40",",X","17.0",",X","22.8",",X"
"USW00003957","2012-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.5",",W","453.3","X","251.2",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","19",",X","10.0",",X,01,","0",",,X,30,+","0",",,X,30,+","29.0",",,X,03,","43.3",",X,26,","2047.8","X","4.4",",X","85.2",",,,X","0",",,,X","26.56",",X","34.10",",,,X","19.02",",,,X","","","350",",X","360",",X","17.0",",X","21.5",",X"
"USW00003957","2012-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","830.2","X","376.9",",X","1",",X","0",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","31",",X","16.7",",X,12,","0",",,W,31,+","0",",,W,31,+","0.8",",,X,25,","42.8",",X,30,","0.0","X","0.0",",X","0.8",",,,X","0",",,,W","30.49",",X","38.91",",,,X","22.07",",,,X","","","190",",X","210","1,X","12.5",",X","16.5","1,X"
"USW00003957","2012-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.6",",X","1076.0","X","245.8",",X","7",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","22",",X","10.6",",X,20,","0",",,X,31,+","0",",,X,31,+","10.9",",,X,18,","43.3",",X,01,","0.0","X","0.0",",X","27.2",",,,X","0",",,,X","26.26",",X","34.42",",,,X","18.10",",,,X","","","40",",X","40",",X","16.1",",X","20.1",",X"
"USW00003957","2012-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.6",",X","1205.1","X","129.1",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","13",",X","7.2",",X,18,","0",",,X,30,+","0",",,X,30,+","25.1",",,X,25,","42.2",",X,03,","7.0","X","7.0",",X","41.4",",,,X","0",",,,X","22.41",",X","30.40",",,,X","14.41",",,,X","","","30",",X","30",",X","18.3",",X","23.7",",X"
"USW00003957","2012-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3",",X","1228.7","X","23.6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","21",",X","2",",X","-7.2",",X,27,","0",",,X,31,+","0",",,X,31,+","1.0",",,X,12,","33.9",",X,21,","159.6","X","152.6",",X","1.8",",,,X","0",",,,X","14.17",",X","22.82",",,,X","5.53",",,,X","","","320",",X","340",",X","17.0",",X","25.9",",X"
"USW00003957","2012-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",X","1229.5","X","0.8",",X","1",",X","1",",X","0",",X","0",",W","0",",W","0",",X","15",",X","0",",X","11",",X","0",",X","-7.8",",X,27,","0",",,W,30,+","0",",,W,30,+","24.9",",,X,10,","28.9",",X,09,","415.6","X","256.0",",X","24.9",",,,X","0",",,,W","9.83",",X","18.66",",,,X","0.99",",,,X","","","170",",X","170",",X","14.8",",X","22.8",",X"
"USW00003957","2012-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",X","1229.5","X","0.0",",X","3",",X","2",",X","0",",X","0",",X","1",",X","0",",X","23",",X","4",",X","0",",X","0",",X","-13.3",",X,26,","0",",T,X,26,","25",",,X,31,","5.1",",,X,31,","20.6",",X,02,","891.2","X","475.6",",X","10.0",",,,X","25",",,,X","2.99",",X","9.88",",,,X","-3.90",",,,X","","","340",",X","320",",X","17.0",",X","23.7",",X"
"USW00003957","2013-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.5",",X","0.0","W","0.0","1,X","3",",X","1",",X","0",",X","1",",X","0",",X","0",",X","25",",X","2","1,X","2","1,X","0","1,X","-13.3",",X,02,","25",",,X,01,","0",",T,X,01,","13.5",",,X,10,","23.3","1,X,27,","1369.8","W","478.6","1,X","14.3",",,,X","0",",T,,X","2.40","1,X","9.66","1,,,X","-4.87",",,,X","","","190",",X","200","1,X","13.0",",X","16.5","1,X"
"USW00003957","2013-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",X","0.0","W","0.0",",X","9",",X","4",",X","1",",X","3",",X","3",",X","0",",X","26",",X","3",",X","0",",X","0",",X","-17.2",",X,23,","381",",,W,22,","254",",,X,21,","27.9",",,X,21,","20.6",",X,17,","1845.2","W","475.4",",X","76.0",",,,X","598",",,,X","1.35",",X","8.24",",,,X","-5.53",",,,X","","","20",",X","350",",X","16.5",",X","21.9",",X"
"USW00003957","2013-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.5",",X","0.6","W","0.6",",X","6",",X","2",",X","1",",X","1",",X","0",",X","0",",X","18",",X","0",",X","3",",X","0",",X","-10.6",",X,02,","25",",,X,24,","13",",,X,23,","53.1",",,X,09,","28.9",",X,15,","2223.7","W","378.5",",X","61.2",",,,X","13",",,,X","6.14",",X","12.87",",,,X","-0.59",",,,X","","","340",",X","350",",X","17.0",",X","22.4",",X"
"USW00003957","2013-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.3",",W","11.4","W","10.8",",W","9",",W","7",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","10",",W","0",",W","-3.8",",W,24,","0",",,W,30,+","0",",,W,30,+","14.5",",,W,09,","31.7",",W,29,","2473.6","W","249.9",",W","45.6",",,,W","0",",,,W","10.36",",W","16.74",",,,W","3.99",",,,W","","","360",",W","10",",W","17.4",",W","21.9",",W"
"USW00003957","2013-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.7",",W","75.8","W","64.4",",W","7",",W","6",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","25",",W","4",",W","-1.6",",W,03,","0",",,W,31,+","0",",,W,31,+","20.1",",,W,30,","33.3",",W,28,+","2539.2","W","65.6",",W","66.2",",,,W","0",",,,W","18.29",",W","25.21",",,,W","11.38",",,,W","","","20",",W","30",",W","17.9",",W","23.3",",W"
"USW00003957","2013-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.7",",W","297.0","W","221.2",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","19",",W","8.9",",W,02,","0",",,W,30,+","0",",,W,30,+","15.2",",,W,16,","42.8",",W,27,","2541.7","W","2.5",",W","56.4",",,,W","0",",,,W","25.62",",W","33.19",",,,W","18.05",",,,W","","","210",",W","220",",W","17.9",",W","25.0",",W"
"USW00003957","2013-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",W","555.4","W","258.4",",W","11",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","18",",W","11.1",",W,02,","0",",,W,31,+","0",",,W,31,+","14.0",",,W,29,","41.1",",W,09,","0.0","W","0.0",",W","70.7",",,,W","0",",,,W","26.67",",W","33.44",",,,W","19.90",",,,W","","","240",",W","240",",W","17.9",",W","23.3",",W"
"USW00003957","2013-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.4",",W","788.4","W","233.0",",W","10",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","15.6",",W,10,","0",",,W,31,+","0",",,W,31,+","81.5",",,W,08,","39.4",",W,31,+","0.0","W","0.0",",W","159.7",",,,W","0",",,,W","25.85",",W","32.16",",,,W","19.54",",,,W","","","350",",W","350",",W","16.1",",W","19.7",",W"
"USW00003957","2013-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",W","947.6","W","159.2",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","15",",W","6.1",",W,29,","0",",,W,30,+","0",",,W,30,+","23.4",",,W,28,","38.3",",W,07,","6.2","W","6.2",",W","27.7",",,,W","0",",,,W","23.44",",W","31.01",",,,W","15.86",",,,W","","","210",",W","200",",W","13.4",",W","19.7",",W"
"USW00003957","2013-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","971.8","W","24.2",",W","7",",W","5",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","14",",W","1",",W","-1.6",",W,27,+","0",",,W,31,+","0",",,W,31,+","14.0",",,W,29,","32.2",",W,04,","163.4","W","157.2",",W","46.4",",,,W","0",",,,W","14.04",",W","21.36",",,,W","6.72",",,,W","","","350",",W","350",",W","13.0",",W","17.4",",W"
"USW00003957","2013-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3",",W","971.8","W","0.0",",W","4",",W","3",",W","0",",W","1",",W","1",",W","0",",W","17",",W","2",",W","1",",W","0",",W","-11.0",",W,27,","30",",,W,23,","38",",,W,22,","7.6",",,W,05,","26.7",",W,16,","528.4","W","365.0",",W","17.0",",,,W","38",",,,W","6.17",",W","12.98",",,,W","-0.64",",,,W","","","220",",W","210",",W","16.1",",W","22.4",",W"
"USW00003957","2013-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",W","971.8","W","0.0",",W","3",",W","1",",W","0",",W","1",",W","1",",W","0",",W","31",",W","10",",W","0",",W","0",",W","-17.1",",W,23,","130",",,W,22,","127",",,W,21,","12.4",",,W,21,","20.6",",W,18,+","1119.1","W","590.7",",W","13.0",",,,W","127",",,,W","-0.72",",W","6.58",",,,W","-8.03",",,,W","","","10",",W","360",",W","16.1",",W","20.6",",W"
"USW00003957","2014-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.6",",W","0.0","W","0.0",",W","5",",W","0",",W","0",",W","2",",W","2",",W","1",",W","26",",W","6",",W","1",",W","0",",W","-22.1",",W,06,","50",",,W,05,","48",",,W,04,","1.8",",,W,01,","21.1",",W,19,","1675.4","W","556.3",",W","3.9",",,,W","89",",,,W","0.39",",W","7.85",",,,W","-7.07",",,,W","","","20",",W","20",",W","19.7",",W","24.6",",W"
"USW00003957","2014-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","","","3",",W","0",",W","25",",W","9",",W","1",",W","0",",W","-16.6",",W,11,+","","","229",",,W,04,","17.5",",,W,04,","23.3",",W,18,","2211.0","W","535.6",",W","20.4",",,,W","331",",,,W","-0.79",",W","5.43",",,,W","-7.02",",,,W","","","350",",W","340",",W","18.3",",W","24.1",",W"
"USW00003957","2014-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.3",",W","0.0","W","0.0",",W","3",",W","2",",W","0",",W","1","3,W","1",",W","1",",W","22",",W","2",",W","7",",W","0",",W","-21.6",",W,03,","100","3,,W,03,","102",",,W,02,","7.9",",,W,02,","26.1",",W,10,","2616.3","W","405.3",",W","12.5",",,,W","102",",,,W","5.26",",W","13.45",",,,W","-2.93",",,,W","","","10",",W","10",",W","19.7",",W","27.7",",W"
"USW00003957","2014-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.6",",W","14.7","W","14.7",",W","7",",W","1",",W","0",",W","1",",W","1",",W","0",",W","7",",W","0",",W","18",",W","1",",W","-3.8",",W,15,","50",",,W,14,","38",",,W,14,","8.6",",,W,20,","34.4",",W,12,","2766.9","W","150.6",",W","16.0",",,,W","38",",,,W","13.80",",W","22.13",",,,W","5.48",",,,W","","","290",",W","290",",W","17.9",",W","23.7",",W"
"USW00003957","2014-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",W","144.2","W","129.5",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","27",",W","13",",W","0.0",",W,02,","0",",,W,31,+","0",",,W,31,+","9.9",",,W,27,","39.4",",W,06,+","2815.3","W","48.4",",W","20.9",",,,W","0",",,,W","20.95",",W","29.30",",,,W","12.59",",,,W","","","180",",W","170",",W","16.5",",W","22.4",",W"
"USW00003957","2014-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.9",",W","331.5","W","187.3",",W","17",",W","12",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","15",",W","11.7",",W,13,","0",",,W,30,+","0",",,W,30,+","31.0",",,W,06,","36.1",",W,04,","2815.6","W","0.3",",W","200.7",",,,W","0",",,,W","24.57",",W","30.63",",,,W","18.51",",,,W","","","350",",W","360",",W","22.8",",W","28.2",",W"
"USW00003957","2014-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.4",",W","532.4","W","200.9",",W","8",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","14",",W","13.9",",W,31,+","0",",,W,31,+","0",",,W,31,+","55.4",",,W,30,","40.0",",W,26,","3.0","W","3.0",",W","119.9",",,,W","0",",,,W","24.72",",W","31.00",",,,W","18.43",",,,W","","","30",",W","40",",W","17.0",",W","22.8",",W"
"USW00003957","2014-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.5",",W","809.0","W","276.6",",W","7",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","15.0",",W,12,+","0",",,W,31,+","0",",,W,31,+","13.0",",,W,10,","39.4",",W,24,+","3.0","W","0.0",",W","51.1",",,,W","0",",,,W","27.25",",W","34.53",",,,W","19.98",",,,W","","","190",",W","190",",W","13.4",",W","19.7",",W"
"USW00003957","2014-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.4",",W","946.1","W","137.1",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","8",",W","7.8",",W,13,","0",",,W,30,+","0",",,W,30,+","9.1",",,W,02,","37.2",",W,09,","13.8","W","10.8",",W","21.6",",,,W","0",",,,W","22.54",",W","29.53",",,,W","15.56",",,,W","","","190",",W","180",",W","14.3",",W","18.8",",W"
"USW00003957","2014-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","980.5","W","34.4",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","24",",W","3",",W","1.1",",W,31,+","0",",,W,31,+","0",",,W,31,+","10.7",",,W,12,","33.3",",W,26,+","103.1","W","89.3",",W","17.9",",,,W","0",",,,W","16.56",",W","24.66",",,,W","8.46",",,,W","","","360",",W","20",",W","15.7",",W","21.5",",W"
"USW00003957","2014-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3",",W","980.5","W","0.0",",W","4",",W","1",",W","0",",W","2",",W","1",",W","0",",W","21",",W","3",",W","5",",W","0",",W","-13.8",",W,18,","50",",,W,17,+","64",",,W,16,","5.8",",,W,16,","27.2",",W,10,","508.7","W","405.6",",W","7.7",",,,W","64",",,,W","4.81",",W","12.07",",,,W","-2.45",",,,W","","","10",",W","10",",W","19.7",",W","25.5",",W"
"USW00003957","2014-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.8",",W","980.5","W","0.0",",W","8",",W","4",",W","0",",W","1",",W","0",",W","0",",W","17",",W","3",",W","0",",W","0",",W","-13.8",",W,31,","30",",,W,18,","15",",,W,17,","12.4",",,W,05,","16.1",",W,14,+","989.3","W","480.6",",W","33.6",",,,W","33",",,,W","2.83",",W","7.01",",,,W","-1.35",",,,W","","","320",",W","320",",W","13.4",",W","18.3",",W"
"USW00003957","2015-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","1",",W","1",",W","0",",W","27",",W","5",",W","4",",W","0",",W","-14.3",",W,05,","30",",,W,04,","25",",,W,03,","13.0",",,W,31,","27.8",",W,27,","1503.3","W","514.0",",W","19.5",",,,W","25",",,,W","1.75",",W","9.06",",,,W","-5.55",",,,W","","","340",",W","360",",W","15.7",",W","22.8",",W"
"USW00003957","2015-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.2",",W","0.0","W","0.0",",W","8",",W","2",",W","0",",W","5",",W","3",",W","0",",W","27",",W","5",",W","1",",W","0",",W","-12.7",",W,02,","100",",,W,28,","76",",,W,28,","5.8",",,W,28,","24.4",",W,08,","1998.1","W","494.8",",W","14.2",",,,W","205",",,,W","0.66",",W","8.03",",,,W","-6.71",",,,W","","","10",",W","340",",W","16.5",",W","21.5",",W"
"USW00003957","2015-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","8",",W","1",",W","15",",W","0",",W","-12.1",",W,05,","0",",,W,31,+","8",",,W,04,","7.1",",,W,19,","31.1",",W,16,","2257.8","W","259.7",",W","9.6",",,,W","8",",,,W","9.96",",W","18.43",",,,W","1.48",",,,W","","","20",",W","20",",W","18.3",",W","22.4",",W"
"USW00003957","2015-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.5",",W","16.7","W","16.7",",W","12",",W","6",",W","1",",W","0",",W","0",",W","0",",W","2",",W","0",",W","17",",W","1",",W","-4.3",",W,04,","0",",,W,30,+","0",",,W,30,+","32.5",",,W,16,","33.9",",W,06,","2362.1","W","104.3",",W","88.5",",,,W","0",",,,W","15.41",",W","22.60",",,,W","8.23",",,,W","","","10",",W","10",",W","19.7",",W","24.1",",W"
"USW00003957","2015-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","55.6","W","38.9",",W","12",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","3.9",",W,12,","0",",,W,31,+","0",",,W,31,+","46.0",",,W,16,","30.0",",W,03,","2423.8","W","61.7",",W","172.5",",,,W","0",",,,W","17.60",",W","23.06",",,,W","12.13",",,,W","","","180",",W","180",",W","14.8",",W","20.1",",W"
"USW00003957","2015-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.9",",W","290.9","W","235.3",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","22",",W","14.4",",W,01,","0",",,W,30,+","0",",,W,30,+","22.6",",,W,12,","37.8",",W,30,","2423.8","W","0.0",",W","57.5",",,,W","0",",,,W","26.18",",W","33.21",",,,W","19.14",",,,W","","","230",",W","180",",W","13.4",",W","17.9",",W"
"USW00003957","2015-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.7",",W","580.5","W","289.6",",W","9",",W","8",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","22",",W","16.7",",W,08,+","0",",,W,31,+","0",",,W,31,+","111.0",",,W,21,","40.6",",W,13,","0.0","W","0.0",",W","270.4",",,,W","0",",,,W","27.68",",W","34.04",",,,W","21.32",",,,W","","","10",",W","360",",W","16.5",",W","20.1",",W"
"USW00003957","2015-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.2",",W","804.4","W","223.9",",W","6",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","19",",W","11.1",",W,20,","0",",,W,31,+","0",",,W,31,+","21.6",",,W,18,","38.3",",W,08,","0.0","W","0.0",",W","33.2",",,,W","0",",,,W","25.55",",W","32.17",",,,W","18.94",",,,W","","","20",",W","20",",W","14.8",",W","19.7",",W"
"USW00003957","2015-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.0",",W","994.1","W","189.7",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","14",",W","11.1",",W,19,","0",",,W,30,+","0",",,W,30,+","22.4",",,W,07,","40.0",",W,07,","0.0","W","0.0",",W","39.0",",,,W","0",",,,W","24.66",",W","31.61",",,,W","17.71",",,,W","","","200",",W","210",",W","20.6",",W","26.8",",W"
"USW00003957","2015-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.3",",W","1015.7","W","21.6",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","22",",W","2",",W","-0.5",",W,25,","0",",,W,31,+","0",",,W,31,+","16.5",",,W,30,","33.3",",W,11,","78.8","W","78.8",",W","27.0",",,,W","0",",,,W","16.49",",W","23.83",",,,W","9.14",",,,W","","","190",",W","180",",W","14.3",",W","18.8",",W"
"USW00003957","2015-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.3","2,W","1015.7","W","0.0","3,W","7",",W","5",",W","1",",W","0",",W","0",",W","0","3,W","12","3,W","3","2,W","5","2,W","0","2,W","-5.5","3,W,22,","0",",T,W,30,+","0",",T,W,28,","38.6",",,W,17,","25.6","2,W,03,","336.8","W","258.0","2,W","78.1",",,,W","0",",T,,W","8.85","3,W","16.07","2,,,W","1.63","3,,,W","","","360","2,W","360","2,W","16.5","2,W","22.4","2,W"
"USW00003957","2015-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.1",",W","1015.7","W","0.0","1,W","6",",W","3",",W","1",",W","0",",W","0",",W","0","1,W","23","1,W","2","1,W","2","1,W","0","1,W","-9.9","1,W,18,","0",",T,W,29,+","13",",,W,29,+","41.4",",,W,13,","22.8","1,W,11,","750.4","W","413.6","1,W","60.2",",,,W","26",",,,W","4.55","1,W","11.23","1,,,W","-2.14","1,,,W","","","10",",W","10",",W","19.7",",W","24.6",",W"
"USW00003957","2016-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.5",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","28",",W","7",",W","0",",W","0",",W","-12.7",",W,10,","0",",,W,31,+","0",",T,W,20,","11.7",",,W,07,","19.4",",W,29,+","1280.1","W","529.7",",W","13.1",",,,W","0",",T,,W","1.25",",W","7.31",",,,W","-4.82",",,,W","","","330",",W","320",",W","12.5",",W","18.3",",W"
