"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00116344","2014-11","40.1101","-87.9567","205.7","OGDEN, IL US","5.2",",7","426.7","7","0.0",",7","12",",7","5",",7","0",",7","3",",7","1",",7","0",",7","22",",7","8",",7","0",",7","0",",7","30","","","","-12.8",",7,19,","25",",,7,19,+","30",",,7,17,","23.4",",,7,24,","19.4",",7,04,","1.0",",,,7","781.6","7","   6.7",",,,7,3,2","   8.3",",,,7,5,2","510.6",",7","   7.2",",,,7,3,2","   9.4",",,,7,5,2","  -2.8",",,,7,3,2","   0.0",",,,7,5,2","  -2.2",",,,7,3,2","   0.6",",,,7,5,2","   0.7",",,,7,3,2","   3.4",",,,7,5,2","   2.5",",,,7,3,2","   4.9",",,,7,5,2","52.9",",,,7","61",",,,7","1.31",",7","6.27",",,,7","-3.65",",,,7","270",",7","19.7",",7"
"USC00116344","2014-12","40.1101","-87.9567","205.7","OGDEN, IL US","4.2",",7","426.7","7","0.0",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","22",",7","5",",7","0",",7","0",",7","31","","","","-12.8",",7,31,","0",",T,7,28,+","10",",,7,28,","16.3",",,7,06,","17.8",",7,01,","0.0",",,,7","1313.8","7","   3.3",",,,7,3,2","   5.6",",,,7,5,2","532.2",",7","   6.7",",,,7,3,2","   7.2",",,,7,5,2","  -3.3",",,,7,3,2","   0.0",",,,7,5,2","  -2.2",",,,7,3,2","   0.6",",,,7,5,2","  -0.8",",,,7,3,2","   1.9",",,,7,5,2","   1.1",",,,7,3,2","   3.2",",,,7,5,2","49.1",",,,7","20",",,,7","1.17",",7","4.41",",,,7","-2.07",",,,7","270",",7","15.6",",7"
"USC00116344","2015-01","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","0.0","7","0.0",",7","9",",7","5",",7","0",",7","12",",7","2",",7","6",",7","31",",7","13",",7","0",",7","0",",7","28","","","","-21.7",",7,08,","102",",,7,07,+","91",",,7,06,","12.2",",,7,04,","8.3",",7,20,+","0.0",",,,7","2015.3","7","  -2.8",",,,7,3,2","  -0.6",",,,7,5,2","701.5",",7","  -2.2",",,,7,3,2","   0.0",",,,7,5,2","  -5.0",",,,7,3,2","  -1.7",",,,7,5,2","  -3.9",",,,7,3,2","  -1.1",",,,7,5,2","  -3.5",",,,7,3,2","  -0.8",",,,7,5,2","  -2.8",",,,7,3,2","  -0.5",",,,7,5,2","35.5",",,,7","163",",,,7","-4.30",",7","0.00",",,,7","-8.59",",,,7","247",",7","17.4",",7"
"USC00116344","2015-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.9",",7","0.0","7","0.0",",7","8",",7","3",",7","0",",7","14",",7","5",",7","8",",7","28",",7","19",",7","0",",7","0",",7","21","","","","-23.3",",7,25,+","127",",,7,23,+","117",",,7,21,","7.1",",,7,02,","12.8",",7,09,","0.0",",,,7","2732.3","7","  -2.8",",,,7,3,2","   0.0",",,,7,5,2","717.0",",7","  -2.2",",,,7,3,2","   0.6",",,,7,5,2"," -13.3",",,,7,3,2","  -6.7",",,,7,5,2","  -7.2",",,,7,3,2","  -4.4",",,,7,5,2","  -5.9",",,,7,3,2","  -2.3",",,,7,5,2","  -3.8",",,,7,3,2","  -1.2",",,,7,5,2","23.4",",,,7","363",",,,7","-7.28",",7","-1.83",",,,7","-12.73",",,,7","292",",7","19.2",",7"
"USC00116344","2015-03","40.1101","-87.9567","205.7","OGDEN, IL US","4.0","1,7","0.0","7","0.0","1,7","12","1,7","7","1,7","0","1,7","8","1,7","2","1,7","2","1,7","20","1,7","6","1,7","1","1,7","0","1,7","23","","","","-21.1","1,7,06,","305","1,,7,02,","185","1,,7,01,","12.7","1,,7,01,","23.3","1,7,17,","0.0","1,,,7","3210.4","7","   2.2","2,,,7,3,2","   3.9","2,,,7,5,2","478.1","1,7","   9.4","2,,,7,3,2","   8.3","3,,,7,5,2","  -6.1","2,,,7,3,2","  -3.3","2,,,7,5,2","  -4.4","2,,,7,3,2","  -2.2","3,,,7,5,2","  -1.3","2,,,7,3,2","   0.6","2,,,7,5,2","   1.5","2,,,7,3,2","   2.4","3,,,7,5,2","58.4","1,,,7","254","1,,,7","2.40","1,7","8.04","1,,,7","-3.25","1,,,7","22","1,7","16.5","1,7"
"USC00116344","2015-04","40.1101","-87.9567","205.7","OGDEN, IL US","4.1",",7","1.9","7","1.9",",7","15",",7","7",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","9",",7","0",",7","21","","","","-2.2",",7,05,","0",",,7,30,+","0",",T,7,09,","24.9",",,7,09,","27.2",",7,19,","60.7",",,,7","3399.5","7","  10.0",",,,7,3,2","  13.9",",,,7,5,2","189.1",",7","  16.7",",,,7,3,2","  17.8",",,,7,5,2","   1.7",",,,7,3,2","   5.0",",,,7,5,2","   6.1",",,,7,3,2","   8.3",",,,7,5,2","   5.4",",,,7,3,2","   8.9",",,,7,5,2","  11.1",",,,7,3,2","  12.7",",,,7,5,2","99.6",",,,7","0",",T,,7","12.09",",7","18.82",",,,7","5.37",",,,7","225",",7","23.2",",7"
"USC00116344","2015-05","40.1101","-87.9567","205.7","OGDEN, IL US","4.2",",7","71.8","7","69.9",",7","14",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","22","","2","","2.2",",7,02,+","0",",,7,31,+","0",",T,7,11,","51.1",",,7,31,","30.0",",7,08,","97.8",",,,7","3460.6","7","  17.2",",,,7,3,2","  18.9","1,,,7,5,2","61.1",",7","  25.0",",,,7,3,2","  22.2",",,,7,5,2","   4.4",",,,7,3,2","   8.3","1,,,7,5,2","  11.1",",,,7,3,2","  12.2",",,,7,5,2","  12.2",",,,7,3,2","  14.0","1,,,7,5,2","  20.4",",,,7,3,2","  18.6",",,,7,5,2","165.6",",,,7","0",",T,,7","18.62",",7","24.14",",,,7","13.09",",,,7","202",",7","21.9",",7"
"USC00116344","2015-06","40.1101","-87.9567","205.7","OGDEN, IL US","3.4",",7","176.2","7","104.4",",7","17",",7","11",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","30","","2","","9.4",",7,01,","0",",,7,30,+","0",",,7,30,+","126.7",",,7,08,","31.1",",7,08,","77.8",",,,7","3474.8","7","  20.6",",,,7,3,2","  20.6",",,,7,5,2","14.2",",7","  26.7",",,,7,3,2","  26.1",",,,7,5,2","  11.7",",,,7,3,2","  12.8",",,,7,5,2","  13.9",",,,7,3,2","  14.4",",,,7,5,2","  16.7",",,,7,3,2","  17.5",",,,7,5,2","  23.5",",,,7,3,2","  22.3",",,,7,5,2","307.9",",,,7","0",",,,7","21.34",",7","25.48",",,,7","17.20",",,,7","292",",7","27.7",",7"
"USC00116344","2015-07","40.1101","-87.9567","205.7","OGDEN, IL US","2.9",",7","301.9","7","125.7",",7","11",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","30","","","","13.3",",7,09,+","0",",,7,31,+","0",",,7,31,+","25.9",",,7,09,","31.7",",7,19,+","88.1",",,,7","1.1","7","  21.1",",,,7,3,2","  21.1",",,,7,5,2","1.1",",7","  29.4",",,,7,3,2","  26.7",",,,7,5,2","  14.4",",,,7,3,2","  16.1",",,,7,5,2","  16.7",",,,7,3,2","  17.2",",,,7,5,2","  17.8",",,,7,3,2","  18.6",",,,7,5,2","  24.6",",,,7,3,2","  22.6",",,,7,5,2","65.0",",,,7","0",",,,7","22.35",",7","26.64",",,,7","18.07",",,,7","315",",7","15.2",",7"
"USC00116344","2015-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.9",",7","403.3","7","101.4",",7","8",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","28","","2","","11.7",",7,28,","0",",,7,31,+","0",",,7,31,+","62.5",",,7,19,","30.6",",7,03,+","99.4",",,,7","5.1","7","  20.0",",,,7,3,2","  20.0",",,,7,5,2","4.0",",7","  28.3",",,,7,3,2","  25.0",",,,7,5,2","  13.9",",,,7,3,2","  14.4",",,,7,5,2","  20.6",",,,7,3,2","  18.9",",,,7,5,2","  17.3",",,,7,3,2","  17.9",",,,7,5,2","  24.1",",,,7,3,2","  22.0",",,,7,5,2","99.8",",,,7","0",",,,7","21.48",",7","26.47",",,,7","16.49",",,,7","157",",7","15.2",",7"
"USC00116344","2015-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.2",",7","495.4","7","92.1",",7","10",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","22","","2","","7.8",",7,14,","0",",,7,30,+","0",",,7,30,+","57.2",",,7,19,","32.2",",7,08,+","71.8",",,,7","25.9","7","  20.6",",,,7,3,2","  20.6",",,,7,5,2","20.8",",7","  25.0",",,,7,3,2","  22.2",",,,7,5,2","  11.7",",,,7,3,2","  12.8",",,,7,5,2","  17.2",",,,7,3,2","  14.4",",,,7,5,2","  15.7",",,,7,3,2","  17.8",",,,7,5,2","  20.3",",,,7,3,2","  19.9",",,,7,5,2","145.7",",,,7","0",",,,7","20.71",",7","26.15",",,,7","15.27",",,,7","315",",7","17.0",",7"
"USC00116344","2015-10","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","499.1","7","3.7",",7","6",",7","1",",7","1",",7","0",",7","0",",7","0",",7","2",",7","0",",7","13",",7","0",",7","15","","","","-0.6",",7,19,+","0",",,7,31,+","0",",,7,31,+","35.1",",,7,28,","26.7",",7,22,","68.1",",,,7","184.1","7","  17.8",",,,7,3,2","  17.8",",,,7,5,2","158.2",",7","  20.6",",,,7,3,2","  19.4",",,,7,5,2","   6.7",",,,7,3,2","  10.6",",,,7,5,2","  11.1",",,,7,3,2","  12.2",",,,7,5,2","  12.2",",,,7,3,2","  14.4",",,,7,5,2","  16.0",",,,7,3,2","  16.1",",,,7,5,2","39.7",",,,7","0",",,,7","13.35",",7","19.21",",,,7","7.49",",,,7","247",",7","15.6",",7"
"USC00116344","2015-11","40.1101","-87.9567","205.7","OGDEN, IL US","4.2",",7","499.1","7","0.0",",7","12",",7","9",",7","1",",7","3",",7","1",",7","0",",7","12",",7","1",",7","3",",7","0",",7","25","","","","-11.7",",7,23,","51",",,7,23,+","74",",,7,22,","27.9",",,7,28,","22.2",",7,05,","","","507.3","7","  15.6",",,,7,3,2","  14.4",",,,7,5,2","323.2",",7","  20.6",",,,7,3,2","  16.7",",,,7,5,2","   3.9",",,,7,3,2","   5.6",",,,7,5,2","   4.4",",,,7,3,2","   6.1",",,,7,5,2","   8.2",",,,7,3,2","   9.4",",,,7,5,2","  10.8",",,,7,3,2","  11.2",",,,7,5,2","101.8",",,,7","74",",,,7","7.56",",7","13.17",",,,7","1.95",",,,7","157",",7","23.2",",7"
"USC00116344","2015-12","40.1101","-87.9567","205.7","OGDEN, IL US","5.6",",7","499.1","7","0.0",",7","13",",7","9",",7","2",",7","0",",7","0",",7","0",",7","14",",7","1",",7","0",",7","0",",7","24","","1","","-6.7",",7,20,+","0",",T,7,03,","15",",,7,03,","66.8",",,7,27,","19.4",",7,13,","","","925.2","7","  11.7",",,,7,3,2","  12.2",",,,7,5,2","417.9",",7","  12.8",",,,7,3,2","  13.3",",,,7,5,2","   0.0",",,,7,3,2","   3.9",",,,7,5,2","   3.3",",,,7,3,2","   5.0",",,,7,5,2","   5.2",",,,7,3,2","   7.0",",,,7,5,2","   7.7",",,,7,3,2","   8.9",",,,7,5,2","185.9",",,,7","15",",,,7","4.85",",7","8.37",",,,7","1.33",",,,7","67",",7","22.4",",7"
"USC00116344","2016-01","40.1101","-87.9567","205.7","OGDEN, IL US","4.8",",7","0.0","7","0.0",",7","9",",7","5",",7","0",",7","6",",7","1",",7","1",",7","28",",7","15",",7","0",",7","0",",7","25","","","","-17.8",",7,19,","76",",,7,22,+","74",",,7,20,","10.4",",,7,10,","12.8",",7,31,","","","1592.0","7","   2.8",",,,7,3,2","   4.4",",,,7,5,2","666.8",",7","   4.4",",,,7,3,2","   5.6",",,,7,5,2","  -1.7",",,,7,3,2","  -0.6",",,,7,5,2","  -1.1",",,,7,3,2","   0.0",",,,7,5,2","   0.3",",,,7,3,2","   1.5",",,,7,5,2","   1.1",",,,7,3,2","   2.2",",,,7,5,2","26.6",",,,7","108",",,,7","-3.18",",7","1.07",",,,7","-7.42",",,,7","315",",7","19.2",",7"
"USC00116344","2016-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.7",",7","0.0","7","0.0",",7","7",",7","2",",7","0",",7","8",",7","3",",7","0",",7","23",",7","8",",7","1",",7","0",",7","25","","1","","-15.0",",7,14,","102",",,7,25,","99",",,7,25,","11.7",",,7,25,","21.1",",7,21,","","","2111.8","7","   2.8",",,,7,3,2","   3.9",",,,7,5,2","519.8",",7","   6.7",",,,7,3,2","   6.7",",,,7,5,2","  -1.1",",,,7,3,2","  -0.6",",,,7,5,2","  -1.1",",,,7,3,2","   0.0",",,,7,5,2","   0.8",",,,7,3,2","   1.8",",,,7,5,2","   2.2",",,,7,3,2","   3.1",",,,7,5,2","25.1",",,,7","176",",,,7","0.41",",7","5.09",",,,7","-4.28",",,,7","22",",7","22.4",",7"
"USC00116344","2016-03","40.1101","-87.9567","205.7","OGDEN, IL US","4.3",",7","0.0","7","0.0",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","11",",7","0",",7","2",",7","0",",7","19","","","","-7.2",",7,03,","0",",T,7,03,","5",",,7,03,","27.9",",,7,31,","23.3",",7,16,","","","2422.4","7","  10.6",",,,7,3,2","  12.2",",,,7,5,2","310.6",",7","  13.9",",,,7,3,2","  15.0",",,,7,5,2","   1.7",",,,7,3,2","   2.8",",,,7,5,2","   2.2",",,,7,3,2","   3.9",",,,7,5,2","   6.0",",,,7,3,2","   8.1",",,,7,5,2","   8.8",",,,7,3,2","  10.1",",,,7,5,2","88.6",",,,7","5",",,,7","8.31",",7","13.80",",,,7","2.83",",,,7","247",",7","21.5",",7"
"USC00116344","2016-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","8.7","7","8.7",",7","11",",7","6",",7","1",",7","0",",7","0",",7","0",",7","8",",7","0",",7","12",",7","0",",7","18","","","","-3.3",",7,10,+","0",",T,7,10,","0",",T,7,28,+","31.5",",,7,28,","28.9",",7,19,","67.3","2,,,7","2643.0","7","  14.4",",,,7,3,2","  18.9",",,,7,5,2","220.6",",7","  19.4",",,,7,3,2","  20.0",",,,7,5,2","   3.3",",,,7,3,2","   5.0",",,,7,5,2","   5.6",",,,7,3,2","   6.7",",,,7,5,2","   9.1",",,,7,3,2","  11.5",",,,7,5,2","  12.4",",,,7,3,2","  13.8",",,,7,5,2","101.7",",,,7","0",",T,,7","11.27",",7","17.66",",,,7","4.88",",,,7","270",",7","25.0",",7"
"USC00116344","2016-05","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","45.3","7","36.6",",7","16",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","24","","","","5.0",",7,16,+","0",",,7,31,+","0",",,7,31,+","20.8",",,7,01,","30.6",",7,31,","101.2",",,,7","2748.0","7","  19.4",",,,7,3,2","  21.1",",,,7,5,2","105.0",",7","  25.0",",,,7,3,2","  23.3",",,,7,5,2","  10.0",",,,7,3,2","  12.8",",,,7,5,2","  13.9",",,,7,3,2","  15.6",",,,7,5,2","  14.2",",,,7,3,2","  16.7",",,,7,5,2","  17.8",",,,7,3,2","  18.8",",,,7,5,2","84.2",",,,7","0",",,,7","16.13",",7","21.32",",,,7","10.93",",,,7","292",",7","21.0",",7"
"USC00116344","2016-06","40.1101","-87.9567","205.7","OGDEN, IL US","2.8",",7","185.1","7","139.8",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","4",",7","19","","","","11.1",",7,30,+","0",",,7,30,+","0",",,7,30,+","31.8",",,7,23,","33.3",",7,12,+","135.6",",,,7","2750.5","7","  24.4",",,,7,3,2","  26.1",",,,7,5,2","2.5",",7","  30.0",",,,7,3,2","  28.3",",,,7,5,2","  17.8",",,,7,3,2","  20.0",",,,7,5,2","  21.1",",,,7,3,2","  21.7",",,,7,5,2","  21.4",",,,7,3,2","  23.1",",,,7,5,2","  25.9",",,,7,3,2","  25.5",",,,7,5,2","130.2",",,,7","0",",,,7","22.91",",7","28.59",",,,7","17.22",",,,7","292",",7","20.1",",7"
"USC00116344","2016-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.7",",7","333.8","7","148.7",",7","12",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","30","","2","","12.2",",7,03,","0",",,7,31,+","0",",,7,31,+","25.7",",,7,14,","32.2",",7,25,","120.5","1,,,7","4.5","7","  25.0",",,,7,3,2","  28.3",",,,7,5,2","4.5",",7","  28.9",",,,7,3,2","  31.1",",,,7,5,2","  18.9",",,,7,3,2","  21.1",",,,7,5,2","  20.0",",,,7,3,2","  22.2",",,,7,5,2","  22.4",",,,7,3,2","  25.2",",,,7,5,2","  26.4",",,,7,3,2","  27.7",",,,7,5,2","111.2",",,,7","0",",,,7","22.99",",7","27.03",",,,7","18.94",",,,7","270",",7","20.1",",7"
"USC00116344","2016-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.2",",7","491.5","7","157.7",",7","10",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","28","","1","","13.9",",7,23,","0",",,7,31,+","0",",,7,31,+","59.9",",,7,16,","32.2",",7,12,","89.8",",,,7","4.5","7","  25.0",",,,7,3,2","  27.8",",,,7,5,2","0.0",",7","  31.7",",,,7,3,2","  31.1",",,,7,5,2","  20.0",",,,7,3,2","  22.8",",,,7,5,2","  22.2",",,,7,3,2","  23.9",",,,7,5,2","  22.9",",,,7,3,2","  25.7",",,,7,5,2","  25.6",",,,7,3,2","  28.2",",,,7,5,2","171.5",",,,7","0",",,,7","23.42",",7","27.44",",,,7","19.40",",,,7","360",",7","20.1",",7"
"USC00116344","2016-09","40.1101","-87.9567","205.7","OGDEN, IL US","1.9",",7","587.5","7","96.0",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","2",",7","21","","2","","10.0",",7,28,","0",",,7,30,+","0",",,7,30,+","43.9",",,7,10,","33.3",",7,26,","71.3",",,,7","15.0","7","  23.3",",,,7,3,2","  26.1",",,,7,5,2","10.5",",7","  26.7",",,,7,3,2","  28.9",",,,7,5,2","  16.1",",,,7,3,2","  18.9",",,,7,5,2","  17.8",",,,7,3,2","  20.0",",,,7,5,2","  19.9",",,,7,3,2","  22.7",",,,7,5,2","  22.8",",,,7,3,2","  25.4",",,,7,5,2","136.9",",,,7","0",",,,7","21.18",",7","26.39",",,,7","15.98",",,,7","247",",7","22.4",",7"
"USC00116344","2016-10","40.1101","-87.9567","205.7","OGDEN, IL US","2.8",",7","610.3","7","22.8",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","19","","","","2.2",",7,23,+","0",",,7,31,+","0",",,7,31,+","18.3",",,7,20,","29.4",",7,18,","45.2",",,,7","127.2","7","  18.9","1,,,7,3,2","  21.7",",,,7,5,2","112.2",",7","  20.0","1,,,7,3,2","  23.3",",,,7,5,2","  12.2","1,,,7,3,2","  12.8",",,,7,5,2","  13.3","1,,,7,3,2","  13.9",",,,7,5,2","  15.0","1,,,7,3,2","  16.5",",,,7,5,2","  16.7","1,,,7,3,2","  18.0",",,,7,5,2","74.7",",,,7","0",",,,7","15.45",",7","20.86",",,,7","10.04",",,,7","180",",7","13.9",",7"
"USC00116344","2016-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.5",",7","614.5","7","4.2",",7","7",",7","7",",7","0",",7","0",",7","0",",7","0",",7","9",",7","0",",7","4",",7","0",",7","23","","2","","-5.6",",7,22,","0",",,7,30,+","0",",,7,30,+","20.3",",,7,19,","26.1",",7,02,","","","425.9","7","  15.0",",,,7,3,2","  15.0",",,,7,5,2","298.7",",7","  17.2",",,,7,3,2","  16.7",",,,7,5,2","   5.0",",,,7,3,2","   5.6",",,,7,5,2","   5.6",",,,7,3,2","   6.1",",,,7,5,2","   9.1",",,,7,3,2","   9.6",",,,7,5,2","  10.6",",,,7,3,2","  10.9",",,,7,5,2","84.9",",,,7","0",",,,7","8.52",",7","13.72",",,,7","3.32",",,,7","247",",7","23.7",",7"
"USC00116344","2016-12","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","614.5","7","0.0",",7","9",",7","4",",7","0",",7","6",",7","2",",7","2",",7","25",",7","11",",7","0",",7","0",",7","16","","","","-18.9",",7,20,+","25",",,7,21,+","36",",,7,05,","11.4",",,7,05,","14.4",",7,26,","","","1044.8","7","   6.7",",,,7,3,2","   7.2",",,,7,5,2","618.9",",7","   8.3",",,,7,3,2","   8.3",",,,7,5,2","   0.0",",,,7,3,2","  -1.1",",,,7,5,2","   0.6",",,,7,3,2","  -0.6",",,,7,5,2","   2.3",",,,7,3,2","   2.2",",,,7,5,2","   3.2",",,,7,3,2","   3.0",",,,7,5,2","37.4",",,,7","85",",,,7","-1.63",",7","1.76",",,,7","-5.02",",,,7","270",",7","17.9",",7"
"USC00116344","2017-01","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","0.0","7","0.0",",7","14",",7","7",",7","1",",7","5",",7","0",",7","4",",7","20",",7","9",",7","0",",7","0",",7","28","","","","-19.4",",7,07,","25",",,7,09,+","18",",,7,05,","32.0",",,7,20,","17.8",",7,22,","","","1616.2","7","   5.6",",,,7,3,2","   5.6",",,,7,5,2","571.4",",7","   6.7",",,,7,3,2","   6.7",",,,7,5,2","  -0.6",",,,7,3,2","  -0.6",",,,7,5,2","   0.0",",,,7,3,2","  -0.6",",,,7,5,2","   2.0",",,,7,3,2","   1.9",",,,7,5,2","   3.0",",,,7,3,2","   2.8",",,,7,5,2","79.0",",,,7","44",",,,7","-0.10",",7","3.92",",,,7","-4.12",",,,7","270",",7","24.6",",7"
"USC00116344","2017-02","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","0.0","7","0.0",",7","7",",7","2",",7","0",",7","2",",7","1",",7","0",",7","18",",7","3",",7","2",",7","0",",7","13","","","","-11.7",",7,10,","51",",,7,10,+","56",",,7,09,","3.6",",,7,07,","22.2",",7,21,","","","2001.5","7","   9.4",",,,7,3,2","   9.4",",,,7,5,2","385.3",",7","  11.7",",,,7,3,2","  11.7",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   3.6",",,,7,3,2","   3.5",",,,7,5,2","   5.2",",,,7,3,2","   5.2",",,,7,5,2","10.8",",,,7","59",",,,7","4.57",",7","10.80",",,,7","-1.66",",,,7","225",",7","17.0",",7"
"USC00116344","2017-03","40.1101","-87.9567","205.7","OGDEN, IL US","3.7",",7","0.0","7","0.0",",7","14",",7","6",",7","0",",7","1",",7","1",",7","0",",7","17",",7","3",",7","2",",7","0",",7","15","","1","","-9.4",",7,16,","51",",,7,14,","48",",,7,14,","20.1",",,7,31,+","23.9",",7,25,","","","2387.9","7","  10.0",",,,7,3,2","  10.6","1,,,7,5,2","386.4",",7","  11.1",",,,7,3,2","  11.7",",,,7,5,2","   1.1",",,,7,3,2","   0.6","1,,,7,5,2","   2.2",",,,7,3,2","   1.7",",,,7,5,2","   5.2",",,,7,3,2","   5.2","1,,,7,5,2","   6.9",",,,7,3,2","   7.4",",,,7,5,2","80.0",",,,7","66",",,,7","5.87",",7","11.18",",,,7","0.55",",,,7","225",",7","22.4",",7"
"USC00116344","2017-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","8.9","7","8.9",",7","12",",7","9",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","19","","1","","0.6",",7,08,+","0",",,7,30,+","0",",T,7,06,","31.5",",,7,30,+","28.3",",7,15,","76.8",",,,7","2545.1","7","  16.1",",,,7,3,2","  16.1",",,,7,5,2","157.2",",7","  20.0",",,,7,3,2","  19.4",",,,7,5,2","   7.2",",,,7,3,2","   6.7",",,,7,5,2","   8.9",",,,7,3,2","   8.9",",,,7,5,2","  11.5",",,,7,3,2","  11.8",",,,7,5,2","  14.2",",,,7,3,2","  14.7",",,,7,5,2","135.3",",,,7","0",",T,,7","13.39",",7","19.49",",,,7","7.30",",,,7","202",",7","23.7",",7"
"USC00116344","2017-05","40.1101","-87.9567","205.7","OGDEN, IL US","3.6",",7","38.1","7","29.2",",7","16",",7","11",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","25","","1","","3.9",",7,08,","0",",,7,31,+","0",",,7,31,+","33.3",",,7,01,","31.1",",7,19,","66.9",",,,7","2651.6","7","  20.6",",,,7,3,2","  20.0",",,,7,5,2","106.5",",7","  25.0",",,,7,3,2","  22.2",",,,7,5,2","   8.3",",,,7,3,2","   8.9",",,,7,5,2","  11.7",",,,7,3,2","  12.2",",,,7,5,2","  14.9",",,,7,3,2","  15.7",",,,7,5,2","  18.8",",,,7,3,2","  18.1",",,,7,5,2","187.7",",,,7","0",",,,7","15.84",",7","21.00",",,,7","10.68",",,,7","180",",7","21.9",",7"
"USC00116344","2017-06","40.1101","-87.9567","205.7","OGDEN, IL US","2.6",",7","163.9","7","125.8",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","4",",7","12","","","","10.6",",7,28,","0",",,7,30,+","0",",,7,30,+","13.7",",,7,15,","33.9",",7,15,","136.9",",,,7","2654.6","7","  24.4",",,,7,3,2","  23.9",",,,7,5,2","3.0",",7","  28.9",",,,7,3,2","  26.1",",,,7,5,2","  17.2",",,,7,3,2","  18.3",",,,7,5,2","  21.1",",,,7,3,2","  20.6",",,,7,5,2","  21.5",",,,7,3,2","  21.3",",,,7,5,2","  26.3",",,,7,3,2","  23.6",",,,7,5,2","28.4",",,,7","0",",,,7","22.43",",7","28.59",",,,7","16.26",",,,7","180",",7","15.2",",7"
